"id_produto","nome_produto","preco","categoria_id","marca_id","fornecedor_id","data_estoque","status"
"4555","Celular","1562.46","4","8","8","2021-11-19","Vendido"
"4556","Livro de Ficção","1535.71","2","3","3","2022-03-25","Vendido"
"4557","Livro de Ficção","259.15","4","1","4","2021-10-04","Vendido"
"4558","Bola de Futebol","1812.07","4","8","3","2021-11-02","Vendido"
"4559","Camisa","326.3","4","8","9","2022-08-26","Vendido"
"4560","Celular","821.73","1","1","10","2022-12-25","Vendido"
"4561","Chocolate","366.51","3","1","4","2021-06-12","Vendido"
"4562","Celular","1436.48","3","8","8","2021-11-16","Vendido"
"4563","Celular","40.41","1","2","4","2021-01-31","Vendido"
"4564","Celular","493.51","1","1","3","2020-02-10","Vendido"
"4565","Celular","518.64","5","2","7","2021-01-28","Vendido"
"4566","Chocolate","193.74","2","10","1","2022-12-25","Vendido"
"4567","Chocolate","1028.52","4","1","3","2022-08-05","Vendido"
"4568","Livro de Ficção","937.26","2","7","2","2020-01-27","Vendido"
"4569","Bola de Futebol","1064.31","1","7","3","2021-03-01","Estoque"
"4570","Chocolate","1858.34","3","8","3","2021-10-25","Vendido"
"4571","Chocolate","182.61","3","3","6","2021-01-28","Vendido"
"4572","Bola de Futebol","607.45","3","10","6","2022-11-09","Vendido"
"4573","Camisa","258.32","1","6","1","2023-10-08","Estoque"
"4574","Celular","999.89","5","2","1","2022-10-15","Vendido"
"4575","Chocolate","825.27","2","6","8","2022-07-20","Vendido"
"4576","Celular","743.72","1","1","4","2022-09-07","Vendido"
"4577","Bola de Futebol","379.12","1","9","2","2021-08-16","Vendido"
"4578","Chocolate","1792.16","4","6","4","2022-05-02","Vendido"
"4579","Celular","1092.39","3","8","1","2022-09-15","Vendido"
"4580","Camisa","736.19","2","2","3","2022-03-17","Vendido"
"4581","Celular","1598.18","5","2","4","2023-01-20","Vendido"
"4582","Bola de Futebol","1155.34","2","5","4","2022-11-19","Estoque"
"4583","Livro de Ficção","1815.75","2","3","7","2023-04-08","Vendido"
"4584","Chocolate","1229.83","4","3","3","2023-05-30","Vendido"
"4585","Chocolate","432.26","1","5","3","2020-01-04","Vendido"
"4586","Camisa","1282.42","2","1","1","2022-07-02","Vendido"
"4587","Bola de Futebol","618.01","1","9","10","2021-12-13","Estoque"
"4588","Livro de Ficção","13.85","1","3","10","2022-06-02","Estoque"
"4589","Chocolate","528.07","5","8","7","2022-10-07","Vendido"
"4590","Livro de Ficção","1274.41","2","1","8","2022-12-03","Vendido"
"4591","Celular","904.41","1","8","3","2021-11-09","Vendido"
"4592","Bola de Futebol","73.61","4","2","2","2022-11-25","Vendido"
"4593","Livro de Ficção","1825.84","2","3","2","2021-11-28","Vendido"
"4594","Livro de Ficção","703.76","2","4","2","2020-11-30","Vendido"
"4595","Bola de Futebol","267.7","4","3","5","2021-05-07","Vendido"
"4596","Bola de Futebol","1099.23","4","9","4","2021-01-25","Vendido"
"4597","Bola de Futebol","1439.47","3","7","7","2021-05-10","Estoque"
"4598","Celular","89.49","5","5","2","2020-11-28","Vendido"
"4599","Livro de Ficção","879.35","4","2","6","2020-09-24","Vendido"
"4600","Bola de Futebol","64.56","4","3","2","2020-11-13","Vendido"
"4601","Camisa","973.09","2","1","4","2021-03-03","Vendido"
"4602","Bola de Futebol","1136.32","5","1","8","2021-09-08","Vendido"
"4603","Livro de Ficção","1742.31","5","1","2","2023-01-31","Vendido"
"4604","Camisa","909.94","5","1","2","2022-09-24","Estoque"
"4605","Bola de Futebol","1040.03","2","2","1","2020-11-27","Vendido"
"4606","Camisa","116.86","1","3","5","2021-08-10","Vendido"
"4607","Camisa","159.91","4","4","6","2022-10-31","Vendido"
"4608","Bola de Futebol","504.26","2","1","6","2020-12-28","Vendido"
"4609","Livro de Ficção","596.86","1","2","4","2020-03-06","Vendido"
"4610","Celular","1990.58","2","1","1","2022-06-02","Estoque"
"4611","Celular","1332.02","4","6","3","2022-11-16","Vendido"
"4612","Celular","1357.68","4","9","3","2022-10-23","Estoque"
"4613","Camisa","959.03","1","1","4","2022-05-23","Vendido"
"4614","Celular","1189.38","1","10","7","2023-07-29","Estoque"
"4615","Camisa","1850.51","1","9","7","2021-05-01","Estoque"
"4616","Bola de Futebol","1422.78","5","1","4","2020-04-14","Vendido"
"4617","Chocolate","196.6","4","3","3","2021-05-20","Vendido"
"4618","Chocolate","814.2","1","3","6","2022-12-22","Vendido"
"4619","Bola de Futebol","1493.48","5","2","3","2020-07-27","Vendido"
"4620","Livro de Ficção","491.3","2","4","4","2021-01-07","Vendido"
"4621","Camisa","398.12","5","2","4","2022-06-04","Vendido"
"4622","Celular","1292.36","1","9","1","2022-12-13","Vendido"
"4623","Chocolate","1178.6","4","1","4","2023-08-13","Vendido"
"4624","Celular","91","2","3","1","2020-03-25","Vendido"
"4625","Camisa","1513.1","1","10","2","2020-11-19","Estoque"
"4626","Celular","1535.1","2","2","8","2023-04-05","Vendido"
"4627","Livro de Ficção","277.8","1","7","1","2022-08-31","Vendido"
"4628","Bola de Futebol","444.97","3","1","1","2023-04-11","Vendido"
"4629","Livro de Ficção","1966.01","1","1","6","2022-11-05","Estoque"
"4630","Celular","181.55","4","2","8","2020-05-29","Estoque"
"4631","Bola de Futebol","60.86","3","3","9","2020-02-16","Estoque"
"4632","Bola de Futebol","591.43","2","10","7","2021-09-06","Vendido"
"4633","Chocolate","779.98","5","10","2","2020-12-12","Vendido"
"4634","Celular","1969.75","2","3","8","2023-05-09","Vendido"
"4635","Bola de Futebol","779.67","1","4","3","2021-01-11","Estoque"
"4636","Camisa","491.13","2","2","1","2021-11-04","Vendido"
"4637","Livro de Ficção","1896.83","3","7","2","2022-12-30","Vendido"
"4638","Celular","1587.21","2","1","2","2021-03-08","Vendido"
"4639","Bola de Futebol","817.36","4","9","1","2022-02-02","Vendido"
"4640","Celular","1864.25","1","5","8","2020-12-24","Estoque"
"4641","Bola de Futebol","960.54","1","7","4","2023-05-10","Vendido"
"4642","Bola de Futebol","1488.73","1","8","7","2023-04-12","Vendido"
"4643","Bola de Futebol","1888.23","2","7","4","2023-01-01","Vendido"
"4644","Chocolate","1455","1","8","3","2022-03-16","Vendido"
"4645","Celular","1629.32","2","6","4","2023-06-25","Vendido"
"4646","Livro de Ficção","1419.91","2","8","7","2022-12-18","Vendido"
"4647","Camisa","493.31","5","4","1","2022-07-22","Vendido"
"4648","Camisa","1959.72","1","1","1","2023-05-04","Estoque"
"4649","Bola de Futebol","1645.91","2","4","2","2022-12-06","Estoque"
"4650","Celular","445.03","4","1","1","2022-02-16","Vendido"
"4651","Celular","1039.57","1","3","4","2022-01-04","Vendido"
"4652","Celular","829.9","3","7","2","2022-12-18","Vendido"
"4653","Livro de Ficção","609.7","2","10","5","2023-07-16","Estoque"
"4654","Camisa","1790.77","4","7","4","2021-10-18","Estoque"
"4655","Bola de Futebol","1550.09","1","1","7","2023-08-22","Vendido"
"4656","Chocolate","238.12","1","9","2","2022-07-04","Vendido"
"4657","Livro de Ficção","835.52","4","4","2","2021-12-30","Estoque"
"4658","Livro de Ficção","1440.87","2","9","1","2020-10-14","Vendido"
"4659","Camisa","509.41","1","3","4","2022-11-26","Vendido"
"4660","Chocolate","110.76","2","7","7","2021-09-03","Vendido"
"4661","Camisa","589.29","1","1","8","2022-01-14","Vendido"
"4662","Chocolate","42","3","3","1","2022-12-28","Estoque"
"4663","Camisa","728.58","2","2","10","2022-08-24","Estoque"
"4664","Bola de Futebol","1707.14","2","4","8","2022-12-03","Vendido"
"4665","Chocolate","382.09","3","9","8","2021-06-13","Vendido"
"4666","Bola de Futebol","1393.77","2","1","2","2020-11-08","Vendido"
"4667","Chocolate","1219.98","1","2","9","2022-07-20","Vendido"
"4668","Camisa","207.34","1","1","4","2022-12-30","Vendido"
"4669","Chocolate","189.67","2","2","2","2021-10-02","Vendido"
"4670","Livro de Ficção","1619.66","3","1","9","2023-08-23","Vendido"
"4671","Celular","1037.91","2","1","4","2021-12-19","Vendido"
"4672","Chocolate","592.85","1","5","3","2021-11-25","Estoque"
"4673","Chocolate","1093.88","1","3","7","2020-06-03","Vendido"
"4674","Chocolate","1475.4","2","9","8","2021-04-12","Vendido"
"4675","Celular","1211.92","1","8","3","2020-08-25","Estoque"
"4676","Camisa","347.02","2","3","1","2022-04-08","Vendido"
"4677","Camisa","97.75","2","3","8","2021-01-16","Vendido"
"4678","Livro de Ficção","175.49","5","1","6","2021-02-20","Estoque"
"4679","Bola de Futebol","1925.1","5","9","4","2022-09-28","Vendido"
"4680","Livro de Ficção","806","2","3","2","2021-02-12","Vendido"
"4681","Bola de Futebol","318.9","1","6","4","2021-04-11","Vendido"
"4682","Bola de Futebol","756.28","1","1","1","2023-01-22","Estoque"
"4683","Bola de Futebol","1119.74","4","1","2","2021-12-02","Estoque"
"4684","Bola de Futebol","358.1","3","8","3","2022-12-20","Vendido"
"4685","Camisa","473.14","1","3","1","2021-10-27","Vendido"
"4686","Chocolate","990.55","2","7","5","2023-05-13","Vendido"
"4687","Chocolate","285.39","2","1","4","2022-12-07","Vendido"
"4688","Camisa","1654.98","5","3","4","2021-03-24","Vendido"
"4689","Chocolate","1410.26","1","2","2","2022-11-28","Vendido"
"4690","Celular","930.1","5","2","4","2021-11-03","Vendido"
"4691","Chocolate","790.45","5","3","7","2020-11-05","Vendido"
"4692","Celular","377.67","3","8","3","2021-04-27","Vendido"
"4693","Bola de Futebol","173.27","4","10","8","2022-11-04","Vendido"
"4694","Celular","751.94","5","1","3","2021-01-22","Vendido"
"4695","Chocolate","1910.02","2","6","1","2022-01-31","Vendido"
"4696","Chocolate","1917.53","1","2","8","2023-04-11","Vendido"
"4697","Celular","586.76","1","10","5","2022-11-23","Estoque"
"4698","Camisa","1191.62","1","5","3","2022-10-03","Vendido"
"4699","Camisa","543.38","1","5","7","2021-02-26","Vendido"
"4700","Chocolate","1848.39","2","1","1","2021-05-08","Estoque"
"4701","Livro de Ficção","1534.02","1","5","4","2020-09-02","Vendido"
"4702","Celular","305.64","4","1","2","2021-11-14","Vendido"
"4703","Chocolate","997.02","2","3","3","2023-05-21","Vendido"
"4704","Bola de Futebol","1875.4","4","10","6","2022-07-07","Estoque"
"4705","Bola de Futebol","910.35","2","9","6","2022-01-21","Vendido"
"4706","Chocolate","294.76","4","1","9","2020-08-07","Vendido"
"4707","Camisa","1693.88","4","4","4","2023-01-25","Vendido"
"4708","Bola de Futebol","336.49","1","6","1","2021-04-03","Vendido"
"4709","Bola de Futebol","336.62","1","9","1","2022-11-28","Estoque"
"4710","Camisa","727.19","1","3","1","2023-08-11","Vendido"
"4711","Bola de Futebol","1217.12","3","2","9","2020-05-31","Vendido"
"4712","Chocolate","1521.54","2","1","1","2022-08-09","Vendido"
"4713","Camisa","468.63","4","7","1","2021-08-24","Vendido"
"4714","Celular","511.38","5","7","6","2023-02-18","Estoque"
"4715","Bola de Futebol","120.31","2","2","2","2021-06-28","Vendido"
"4716","Chocolate","794.52","5","7","5","2021-11-20","Vendido"
"4717","Celular","1344","1","3","1","2023-02-23","Vendido"
"4718","Livro de Ficção","1204.76","5","1","2","2022-11-20","Vendido"
"4719","Livro de Ficção","1601.55","3","2","1","2022-01-21","Vendido"
"4720","Chocolate","1065.69","3","2","1","2021-11-02","Vendido"
"4721","Livro de Ficção","1100.69","2","3","3","2022-11-27","Vendido"
"4722","Livro de Ficção","1646.93","2","8","9","2023-10-07","Estoque"
"4723","Bola de Futebol","1843.81","3","1","10","2022-04-06","Vendido"
"4724","Bola de Futebol","860.39","3","5","9","2022-10-31","Vendido"
"4725","Chocolate","1614.74","2","9","10","2020-05-14","Vendido"
"4726","Livro de Ficção","1690.97","2","2","4","2020-01-29","Estoque"
"4727","Celular","1579.4","2","5","10","2022-04-29","Vendido"
"4728","Bola de Futebol","1575.02","5","7","4","2021-11-01","Vendido"
"4729","Livro de Ficção","1242.18","4","2","7","2022-01-20","Vendido"
"4730","Livro de Ficção","436.83","1","7","7","2021-05-24","Vendido"
"4731","Chocolate","368.41","1","1","8","2021-05-03","Vendido"
"4732","Bola de Futebol","821.82","4","6","4","2023-09-23","Vendido"
"4733","Celular","1002.68","1","2","10","2021-08-18","Vendido"
"4734","Bola de Futebol","387.14","1","2","10","2020-12-12","Vendido"
"4735","Camisa","1515.45","2","4","3","2023-08-28","Estoque"
"4736","Celular","1601.33","3","2","3","2021-10-31","Estoque"
"4737","Bola de Futebol","442.52","3","3","1","2023-05-31","Vendido"
"4738","Chocolate","432.35","1","2","5","2022-01-14","Estoque"
"4739","Celular","1082.16","1","3","3","2023-10-06","Vendido"
"4740","Celular","214.46","2","1","2","2022-11-18","Vendido"
"4741","Camisa","339","1","2","1","2023-05-21","Vendido"
"4742","Celular","1993.07","3","10","1","2020-11-30","Estoque"
"4743","Livro de Ficção","1329.86","1","8","9","2023-05-24","Vendido"
"4744","Celular","1965.08","4","9","3","2022-06-08","Vendido"
"4745","Bola de Futebol","1387.98","4","10","3","2022-11-19","Vendido"
"4746","Camisa","1549.56","2","1","1","2022-01-19","Vendido"
"4747","Livro de Ficção","1004.63","2","9","4","2022-07-31","Vendido"
"4748","Livro de Ficção","1438.69","2","1","6","2022-01-29","Vendido"
"4749","Chocolate","1510.47","2","6","5","2022-06-16","Estoque"
"4750","Bola de Futebol","908.42","1","4","3","2023-05-25","Vendido"
"4751","Camisa","376.78","2","8","3","2022-01-01","Vendido"
"4752","Bola de Futebol","344.93","2","9","7","2021-11-02","Estoque"
"4753","Camisa","434.66","1","6","2","2021-03-25","Estoque"
"4754","Celular","953.29","1","3","7","2023-04-22","Vendido"
"4755","Bola de Futebol","1065.33","1","4","1","2022-04-08","Vendido"
"4756","Celular","452.17","1","3","7","2021-11-11","Vendido"
"4757","Camisa","1487.82","3","10","10","2022-11-14","Vendido"
"4758","Camisa","1021.39","4","3","10","2020-12-11","Vendido"
"4759","Celular","823.27","3","8","7","2020-08-05","Vendido"
"4760","Bola de Futebol","231.48","2","1","4","2022-11-03","Vendido"
"4761","Celular","1807.55","1","5","7","2022-11-11","Vendido"
"4762","Livro de Ficção","360.45","5","4","2","2023-01-30","Vendido"
"4763","Celular","1946.92","5","5","3","2021-06-15","Vendido"
"4764","Camisa","983.7","1","10","1","2020-05-12","Vendido"
"4765","Bola de Futebol","674.11","4","2","2","2023-08-08","Vendido"
"4766","Bola de Futebol","1007.71","2","2","7","2022-10-19","Vendido"
"4767","Camisa","1810.84","1","2","1","2020-12-29","Vendido"
"4768","Celular","306.42","2","8","3","2021-08-31","Vendido"
"4769","Chocolate","241.83","1","3","5","2021-07-04","Vendido"
"4770","Livro de Ficção","941.08","5","1","10","2022-11-03","Vendido"
"4771","Livro de Ficção","1022.5","1","10","2","2023-04-16","Vendido"
"4772","Livro de Ficção","1866.47","1","1","10","2021-01-27","Vendido"
"4773","Bola de Futebol","1573.92","5","8","2","2021-04-21","Vendido"
"4774","Chocolate","1293.44","5","9","1","2023-10-20","Estoque"
"4775","Camisa","677.53","3","10","1","2023-05-30","Vendido"
"4776","Bola de Futebol","313.8","3","1","4","2021-05-29","Vendido"
"4777","Livro de Ficção","456","5","2","3","2021-09-15","Estoque"
"4778","Bola de Futebol","1700.95","5","10","9","2020-11-02","Vendido"
"4779","Camisa","1799.78","1","2","4","2023-06-03","Vendido"
"4780","Chocolate","1726.83","3","7","1","2021-01-10","Vendido"
"4781","Camisa","1684.71","1","7","2","2022-11-10","Vendido"
"4782","Bola de Futebol","135.72","2","1","7","2021-11-20","Vendido"
"4783","Bola de Futebol","1129.44","2","7","5","2023-03-26","Vendido"
"4784","Celular","515.8","5","2","1","2022-03-09","Vendido"
"4785","Camisa","316.89","5","7","2","2022-06-29","Vendido"
"4786","Chocolate","500.12","1","8","6","2021-07-30","Vendido"
"4787","Livro de Ficção","1112.27","3","5","3","2021-05-16","Vendido"
"4788","Camisa","1421.67","1","10","9","2021-03-31","Estoque"
"4789","Celular","93.22","5","8","5","2022-02-05","Vendido"
"4790","Celular","1938.98","5","1","10","2022-05-23","Vendido"
"4791","Bola de Futebol","212","1","1","6","2022-06-17","Vendido"
"4792","Chocolate","1399","5","1","8","2021-11-22","Vendido"
"4793","Bola de Futebol","1607.3","2","4","5","2023-10-18","Estoque"
"4794","Camisa","1935.08","1","6","8","2021-10-22","Vendido"
"4795","Bola de Futebol","1146.64","3","1","2","2022-07-14","Vendido"
"4796","Celular","696.92","5","3","4","2020-11-06","Vendido"
"4797","Camisa","437.39","2","7","8","2022-12-17","Estoque"
"4798","Bola de Futebol","886.3","1","6","5","2021-02-19","Vendido"
"4799","Bola de Futebol","1963.9","5","7","1","2021-12-08","Vendido"
"4800","Celular","1040.81","2","10","1","2022-12-17","Vendido"
"4801","Bola de Futebol","1693.98","4","10","10","2022-06-13","Vendido"
"4802","Celular","305.79","5","4","8","2023-10-17","Vendido"
"4803","Chocolate","1729.86","5","3","1","2020-01-26","Vendido"
"4804","Celular","874.09","2","1","3","2023-01-10","Estoque"
"4805","Chocolate","312.82","4","2","1","2020-02-19","Vendido"
"4806","Bola de Futebol","915.71","3","2","8","2020-01-14","Estoque"
"4807","Bola de Futebol","466.11","1","3","10","2022-08-21","Vendido"
"4808","Celular","543.15","4","2","4","2021-09-26","Vendido"
"4809","Chocolate","781.04","1","2","2","2023-05-27","Vendido"
"4810","Livro de Ficção","1444.3","2","3","3","2021-06-13","Estoque"
"4811","Chocolate","260.2","1","4","5","2023-10-31","Estoque"
"4812","Camisa","997.72","5","2","7","2020-01-14","Vendido"
"4813","Bola de Futebol","1731.17","1","7","1","2022-11-30","Vendido"
"4814","Bola de Futebol","1887.59","1","1","9","2020-11-13","Vendido"
"4815","Livro de Ficção","71.26","2","1","3","2023-02-11","Vendido"
"4816","Bola de Futebol","592.89","2","2","4","2023-04-01","Vendido"
"4817","Camisa","74.56","2","9","3","2022-06-13","Vendido"
"4818","Camisa","918.63","5","7","4","2023-10-06","Vendido"
"4819","Camisa","1530.67","4","1","3","2023-08-19","Estoque"
"4820","Camisa","1957.02","2","1","2","2022-11-27","Vendido"
"4821","Livro de Ficção","1384.56","2","4","1","2022-11-06","Estoque"
"4822","Livro de Ficção","610.24","1","6","7","2022-12-05","Vendido"
"4823","Camisa","243.23","2","3","3","2021-05-30","Vendido"
"4824","Livro de Ficção","796.85","1","8","8","2023-01-06","Estoque"
"4825","Celular","351.79","3","5","9","2021-11-24","Estoque"
"4826","Camisa","1613.78","5","3","10","2020-04-26","Vendido"
"4827","Celular","1897.87","2","7","2","2021-01-21","Vendido"
"4828","Celular","1385.48","5","2","7","2022-11-19","Vendido"
"4829","Chocolate","374","1","6","4","2023-08-08","Vendido"
"4830","Chocolate","1411.75","3","6","4","2020-11-26","Vendido"
"4831","Livro de Ficção","566.56","2","4","7","2022-04-21","Vendido"
"4832","Livro de Ficção","1921.01","2","4","4","2020-11-07","Estoque"
"4833","Chocolate","1849.08","1","3","8","2021-01-29","Vendido"
"4834","Celular","52","4","5","6","2022-07-09","Vendido"
"4835","Livro de Ficção","1108.72","1","8","3","2022-11-25","Vendido"
